CMDLINE /opt/conda/bin/python mainlp.py
MEM 1795.996094 1725060319.5457
MEM 2143.996094 1725060319.6461
MEM 1324.351562 1725060319.7466
MEM 1768.417969 1725060319.8471
MEM 2310.417969 1725060319.9476
MEM 2434.417969 1725060320.0479
MEM 1292.351562 1725060320.1484
MEM 148.773438 1725060320.2488
MEM 548.839844 1725060320.3493
MEM 1026.839844 1725060320.4500
MEM 1471.996094 1725060320.5505
MEM 1801.996094 1725060320.6509
MEM 2119.996094 1725060320.7514
MEM 1360.351562 1725060320.8518
MEM 1976.417969 1725060320.9523
MEM 2408.417969 1725060321.0527
MEM 1292.351562 1725060321.1532
MEM 300.839844 1725060321.2536
MEM 782.839844 1725060321.3541
MEM 1309.996094 1725060321.4545
MEM 1689.996094 1725060321.5549
MEM 2019.996094 1725060321.6554
MEM 2405.996094 1725060321.7561
MEM 1846.417969 1725060321.8566
MEM 2434.417969 1725060321.9570
MEM 1292.351562 1725060322.0575
MEM 148.773438 1725060322.1578
MEM 432.839844 1725060322.2584
MEM 978.839844 1725060322.3588
MEM 1479.996094 1725060322.4592
MEM 1869.996094 1725060322.5597
MEM 2191.996094 1725060322.6601
MEM 1348.351562 1725060322.7606
MEM 1870.417969 1725060322.8610
MEM 2434.417969 1725060322.9615
MEM 1292.351562 1725060323.0619
MEM 512.839844 1725060323.1622
MEM 988.839844 1725060323.2630
MEM 1280.839844 1725060323.3634
MEM 1599.996094 1725060323.4639
MEM 1995.996094 1725060323.5644
MEM 2139.996094 1725060323.6647
MEM 2239.996094 1725060323.7651
MEM 2337.996094 1725060323.8654
MEM 1360.351562 1725060323.9659
MEM 1984.417969 1725060324.0665
MEM 2434.417969 1725060324.1670
MEM 148.773438 1725060324.2674
MEM 148.773438 1725060324.3680
MEM 604.839844 1725060324.4684
MEM 1162.839844 1725060324.5689
MEM 1615.996094 1725060324.6693
MEM 1987.996094 1725060324.7697
MEM 2383.996094 1725060324.8703
MEM 1756.417969 1725060324.9709
MEM 2194.417969 1725060325.0714
MEM 2434.417969 1725060325.1719
MEM 194.773438 1725060325.2724
MEM 680.839844 1725060325.3729
MEM 1116.839844 1725060325.4735
MEM 1337.996094 1725060325.5739
MEM 1709.996094 1725060325.6743
MEM 2075.996094 1725060325.7747
MEM 2295.996094 1725060325.8752
MEM 1514.417969 1725060325.9757
MEM 2122.417969 1725060326.0761
MEM 2434.417969 1725060326.1765
MEM 148.773438 1725060326.2769
MEM 270.839844 1725060326.3774
MEM 824.839844 1725060326.4779
MEM 1313.996094 1725060326.5784
MEM 1685.996094 1725060326.6788
MEM 2017.996094 1725060326.7793
MEM 2327.996094 1725060326.8804
MEM 1606.417969 1725060326.9809
MEM 2196.417969 1725060327.0814
MEM 2434.417969 1725060327.1820
MEM 332.839844 1725060327.2828
MEM 920.839844 1725060327.3832
MEM 1523.996094 1725060327.4836
MEM 1915.996094 1725060327.5840
MEM 2159.996094 1725060327.6845
MEM 2377.996094 1725060327.7849
MEM 1738.417969 1725060327.8854
MEM 2362.417969 1725060327.9858
MEM 1292.351562 1725060328.0863
MEM 148.773438 1725060328.1866
MEM 602.839844 1725060328.2870
MEM 1114.839844 1725060328.3875
MEM 1575.996094 1725060328.4879
MEM 1985.996094 1725060328.5884
MEM 2401.996094 1725060328.6888
MEM 1818.417969 1725060328.7893
MEM 2374.417969 1725060328.8898
MEM 1292.351562 1725060328.9902
MEM 466.839844 1725060329.0908
MEM 992.839844 1725060329.1913
MEM 1489.996094 1725060329.2917
MEM 1839.996094 1725060329.3922
MEM 2211.996094 1725060329.4925
MEM 1502.417969 1725060329.5931
MEM 2028.417969 1725060329.6937
MEM 2434.417969 1725060329.7942
MEM 1292.351562 1725060329.8946
MEM 148.773438 1725060329.9950
MEM 532.839844 1725060330.0954
MEM 1004.839844 1725060330.1958
MEM 1357.996094 1725060330.2963
MEM 1811.996094 1725060330.3967
MEM 2247.996094 1725060330.4972
MEM 1590.417969 1725060330.5977
MEM 2220.417969 1725060330.6981
MEM 1292.351562 1725060330.7987
MEM 444.839844 1725060330.8992
MEM 1010.839844 1725060330.9996
MEM 1517.996094 1725060331.1001
MEM 1963.996094 1725060331.2005
MEM 2413.996094 1725060331.3010
MEM 1918.417969 1725060331.4016
MEM 2434.417969 1725060331.5020
MEM 148.773438 1725060331.6024
MEM 174.773438 1725060331.7028
MEM 808.839844 1725060331.8032
MEM 1421.996094 1725060331.9036
MEM 1893.996094 1725060332.0045
MEM 2315.996094 1725060332.1048
MEM 1634.417969 1725060332.2052
MEM 2280.417969 1725060332.3057
MEM 1292.351562 1725060332.4062
MEM 424.839844 1725060332.5067
MEM 1032.839844 1725060332.6071
MEM 1503.996094 1725060332.7075
MEM 1965.996094 1725060332.8079
MEM 2431.996094 1725060332.9083
MEM 1968.417969 1725060333.0087
MEM 2434.417969 1725060333.1091
MEM 148.773438 1725060333.2101
MEM 482.839844 1725060333.3106
MEM 1096.839844 1725060333.4110
MEM 1571.996094 1725060333.5115
MEM 2039.996094 1725060333.6119
MEM 1352.351562 1725060333.7123
MEM 2002.417969 1725060333.8128
MEM 2434.417969 1725060333.9133
MEM 260.839844 1725060334.0137
MEM 908.839844 1725060334.1143
MEM 1301.996094 1725060334.2147
MEM 1609.996094 1725060334.3151
MEM 2033.996094 1725060334.4155
MEM 2303.996094 1725060334.5159
MEM 1506.417969 1725060334.6163
MEM 2092.417969 1725060334.7168
MEM 2434.417969 1725060334.8173
MEM 148.773438 1725060334.9177
MEM 354.839844 1725060335.0181
MEM 978.839844 1725060335.1186
MEM 1539.996094 1725060335.2190
MEM 1997.996094 1725060335.3194
MEM 1300.351562 1725060335.4200
MEM 1974.417969 1725060335.5204
MEM 2434.417969 1725060335.6209
MEM 208.773438 1725060335.7213
MEM 720.839844 1725060335.8218
MEM 1387.996094 1725060335.9222
MEM 1831.996094 1725060336.0226
MEM 2283.996094 1725060336.1231
MEM 1758.417969 1725060336.2235
MEM 2372.417969 1725060336.3239
MEM 1292.351562 1725060336.4246
MEM 148.773438 1725060336.5249
MEM 544.839844 1725060336.6254
MEM 1078.839844 1725060336.7258
MEM 1493.996094 1725060336.8263
MEM 1823.996094 1725060336.9268
MEM 2123.996094 1725060337.0272
MEM 1458.351562 1725060337.1280
MEM 1712.417969 1725060337.2285
MEM 2216.417969 1725060337.3289
MEM 1292.351562 1725060337.4293
MEM 602.839844 1725060337.5298
MEM 1272.839844 1725060337.6303
MEM 1653.996094 1725060337.7307
MEM 1933.996094 1725060337.8312
MEM 2247.996094 1725060337.9316
MEM 1608.417969 1725060338.0322
MEM 2188.417969 1725060338.1327
MEM 1292.351562 1725060338.2331
MEM 148.773438 1725060338.3334
MEM 149.804688 1725060338.4338
MEM 149.804688 1725060338.5344
MEM 149.804688 1725060338.6350
MEM 149.804688 1725060338.7356
MEM 149.804688 1725060338.8359
MEM 149.804688 1725060338.9362
MEM 149.804688 1725060339.0367
MEM 149.804688 1725060339.1370
MEM 149.804688 1725060339.2374
MEM 149.804688 1725060339.3379
MEM 149.804688 1725060339.4383
MEM 149.804688 1725060339.5387
MEM 149.804688 1725060339.6393
MEM 149.804688 1725060339.7397
MEM 149.804688 1725060339.8401
MEM 149.804688 1725060339.9405
MEM 149.804688 1725060340.0409
MEM 149.804688 1725060340.1414
MEM 149.804688 1725060340.2418
MEM 149.804688 1725060340.3423
MEM 149.804688 1725060340.4429
MEM 149.804688 1725060340.5434
MEM 149.804688 1725060340.6438
MEM 149.804688 1725060340.7442
MEM 149.804688 1725060340.8447
MEM 149.804688 1725060340.9451
MEM 149.804688 1725060341.0454
MEM 149.804688 1725060341.1459
MEM 149.804688 1725060341.2463
MEM 149.804688 1725060341.3467
MEM 149.804688 1725060341.4471
MEM 149.804688 1725060341.5477
MEM 149.804688 1725060341.6480
MEM 149.804688 1725060341.7484
MEM 149.804688 1725060341.8487
MEM 149.804688 1725060341.9492
MEM 149.804688 1725060342.0495
MEM 149.804688 1725060342.1501
MEM 149.804688 1725060342.2509
MEM 149.804688 1725060342.3513
MEM 149.804688 1725060342.4517
MEM 149.804688 1725060342.5522
MEM 149.804688 1725060342.6528
MEM 149.804688 1725060342.7533
MEM 149.804688 1725060342.8537
MEM 149.804688 1725060342.9542
MEM 149.804688 1725060343.0547
MEM 149.804688 1725060343.1551
MEM 149.804688 1725060343.2558
MEM 149.804688 1725060343.3563
MEM 149.804688 1725060343.4566
MEM 149.804688 1725060343.5570
MEM 149.804688 1725060343.6574
MEM 149.804688 1725060343.7579
MEM 149.804688 1725060343.8583
MEM 149.804688 1725060343.9588
MEM 149.804688 1725060344.0593
MEM 149.804688 1725060344.1597
MEM 149.804688 1725060344.2602
MEM 149.804688 1725060344.3607
MEM 149.804688 1725060344.4611
MEM 149.804688 1725060344.5616
MEM 149.804688 1725060344.6621
MEM 149.804688 1725060344.7624
MEM 149.804688 1725060344.8628
MEM 149.804688 1725060344.9631
MEM 149.804688 1725060345.0635
MEM 149.804688 1725060345.1639
MEM 149.804688 1725060345.2642
MEM 149.804688 1725060345.3646
MEM 149.804688 1725060345.4650
MEM 149.804688 1725060345.5653
MEM 149.804688 1725060345.6658
MEM 149.804688 1725060345.7663
MEM 149.804688 1725060345.8668
MEM 149.804688 1725060345.9674
MEM 149.804688 1725060346.0678
MEM 149.804688 1725060346.1685
MEM 149.804688 1725060346.2688
MEM 149.804688 1725060346.3694
MEM 149.804688 1725060346.4698
MEM 149.804688 1725060346.5702
MEM 149.804688 1725060346.6706
MEM 149.804688 1725060346.7712
MEM 149.804688 1725060346.8717
MEM 149.804688 1725060346.9722
MEM 149.804688 1725060347.0717
MEM 149.804688 1725060347.1722
MEM 149.804688 1725060347.2727
MEM 149.804688 1725060347.3733
MEM 149.804688 1725060347.4741
MEM 149.804688 1725060347.5745
MEM 149.804688 1725060347.6749
MEM 149.804688 1725060347.7752
MEM 149.804688 1725060347.8756
MEM 149.804688 1725060347.9759
MEM 149.804688 1725060348.0763
MEM 149.804688 1725060348.1766
MEM 149.804688 1725060348.2770
MEM 149.804688 1725060348.3772
MEM 149.804688 1725060348.4775
MEM 182.656250 1725060348.5778
MEM 200.656250 1725060348.6783
MEM 209.675781 1725060348.7787
MEM 180.015625 1725060348.8792
MEM 182.656250 1725060348.9795
MEM 191.675781 1725060349.0800
MEM 214.867188 1725060349.1806
MEM 172.015625 1725060349.2811
MEM 192.656250 1725060349.3816
MEM 157.804688 1725060349.4821
MEM 178.015625 1725060349.5827
MEM 149.804688 1725060349.6831
MEM 198.656250 1725060349.7836
MEM 149.804688 1725060349.8839
MEM 214.867188 1725060349.9843
MEM 208.867188 1725060350.0847
MEM 157.804688 1725060350.1853
MEM 187.675781 1725060350.2857
MEM 149.804688 1725060350.3862
MEM 172.015625 1725060350.4867
MEM 198.656250 1725060350.5871
MEM 149.804688 1725060350.6875
MEM 183.675781 1725060350.7878
MEM 149.804688 1725060350.8882
MEM 206.867188 1725060350.9887
MEM 182.656250 1725060351.0890
MEM 207.675781 1725060351.1895
MEM 214.867188 1725060351.2899
MEM 184.656250 1725060351.3904
MEM 209.675781 1725060351.4908
MEM 193.675781 1725060351.5915
MEM 202.656250 1725060351.6919
MEM 205.675781 1725060351.7924
MEM 211.675781 1725060351.8929
MEM 149.804688 1725060351.9933
MEM 149.804688 1725060352.0936
MEM 149.804688 1725060352.1940
MEM 153.804688 1725060352.2944
MEM 149.804688 1725060352.3947
MEM 149.804688 1725060352.4955
MEM 168.023438 1725060352.5959
MEM 149.804688 1725060352.6962
MEM 214.906250 1725060352.7967
MEM 149.804688 1725060352.8970
MEM 199.652344 1725060352.9974
MEM 168.023438 1725060353.0978
MEM 149.804688 1725060353.1982
MEM 214.367188 1725060353.2986
MEM 189.652344 1725060353.3990
MEM 149.804688 1725060353.4993
MEM 191.652344 1725060353.5999
MEM 165.804688 1725060353.7003
MEM 214.906250 1725060353.8008
MEM 182.023438 1725060353.9013
MEM 161.804688 1725060354.0018
MEM 182.687500 1725060354.1021
MEM 182.597656 1725060354.2026
MEM 182.687500 1725060354.3029
MEM 182.687500 1725060354.4033
MEM 187.652344 1725060354.5037
MEM 149.804688 1725060354.6041
MEM 214.906250 1725060354.7045
MEM 182.687500 1725060354.8048
MEM 195.652344 1725060354.9056
MEM 214.906250 1725060355.0060
MEM 197.652344 1725060355.1065
MEM 149.804688 1725060355.2068
MEM 157.804688 1725060355.3074
MEM 182.023438 1725060355.4079
MEM 211.652344 1725060355.5084
MEM 151.804688 1725060355.6088
MEM 200.906250 1725060355.7093
MEM 149.804688 1725060355.8097
MEM 186.687500 1725060355.9102
MEM 149.804688 1725060356.0106
MEM 174.023438 1725060356.1111
MEM 197.652344 1725060356.2116
MEM 214.906250 1725060356.3121
MEM 149.804688 1725060356.4125
MEM 149.804688 1725060356.5128
MEM 149.804688 1725060356.6133
MEM 149.804688 1725060356.7137
MEM 149.804688 1725060356.8140
MEM 149.804688 1725060356.9142
MEM 149.804688 1725060357.0145
MEM 149.804688 1725060357.1148
MEM 149.804688 1725060357.2151
MEM 149.804688 1725060357.3154
MEM 149.804688 1725060357.4157
MEM 149.804688 1725060357.5161
MEM 149.804688 1725060357.6170
MEM 149.804688 1725060357.7173
MEM 149.804688 1725060357.8176
MEM 149.804688 1725060357.9180
MEM 149.804688 1725060358.0184
MEM 149.804688 1725060358.1188
MEM 149.804688 1725060358.2191
MEM 149.804688 1725060358.3195
MEM 149.804688 1725060358.4198
MEM 149.804688 1725060358.5201
MEM 149.804688 1725060358.6204
MEM 149.804688 1725060358.7208
MEM 149.804688 1725060358.8213
MEM 149.804688 1725060358.9216
MEM 149.804688 1725060359.0220
MEM 149.804688 1725060359.1223
MEM 149.804688 1725060359.2226
MEM 149.804688 1725060359.3229
MEM 149.804688 1725060359.4233
MEM 149.804688 1725060359.5236
MEM 149.804688 1725060359.6239
MEM 149.804688 1725060359.7242
MEM 149.804688 1725060359.8246
MEM 149.804688 1725060359.9250
MEM 149.804688 1725060360.0253
MEM 149.804688 1725060360.1257
MEM 149.804688 1725060360.2260
MEM 149.804688 1725060360.3264
MEM 149.804688 1725060360.4267
MEM 149.804688 1725060360.5271
MEM 149.804688 1725060360.6274
MEM 149.804688 1725060360.7278
MEM 149.804688 1725060360.8281
MEM 149.804688 1725060360.9285
MEM 149.804688 1725060361.0289
MEM 149.804688 1725060361.1291
MEM 149.804688 1725060361.2294
MEM 149.804688 1725060361.3299
MEM 149.804688 1725060361.4302
MEM 149.804688 1725060361.5306
MEM 149.804688 1725060361.6310
MEM 149.804688 1725060361.7314
MEM 149.804688 1725060361.8318
MEM 149.804688 1725060361.9323
MEM 149.804688 1725060362.0327
MEM 149.804688 1725060362.1332
MEM 149.804688 1725060362.2335
MEM 149.804688 1725060362.3338
MEM 149.804688 1725060362.4341
MEM 149.804688 1725060362.5344
MEM 149.804688 1725060362.6348
MEM 149.804688 1725060362.7356
MEM 149.804688 1725060362.8359
MEM 149.804688 1725060362.9362
MEM 149.804688 1725060363.0365
MEM 149.804688 1725060363.1370
MEM 149.804688 1725060363.2373
MEM 149.804688 1725060363.3377
MEM 149.804688 1725060363.4380
MEM 149.804688 1725060363.5384
MEM 149.804688 1725060363.6388
MEM 149.804688 1725060363.7392
MEM 149.804688 1725060363.8396
MEM 149.804688 1725060363.9399
MEM 149.804688 1725060364.0402
MEM 149.804688 1725060364.1406
MEM 149.804688 1725060364.2411
MEM 149.804688 1725060364.3416
MEM 149.804688 1725060364.4420
MEM 149.804688 1725060364.5424
MEM 149.804688 1725060364.6427
MEM 149.804688 1725060364.7431
MEM 149.804688 1725060364.8434
MEM 149.804688 1725060364.9438
MEM 149.804688 1725060365.0442
MEM 149.804688 1725060365.1445
MEM 149.804688 1725060365.2449
MEM 149.804688 1725060365.3453
MEM 149.804688 1725060365.4457
MEM 149.804688 1725060365.5463
MEM 149.804688 1725060365.6466
MEM 149.804688 1725060365.7469
MEM 149.804688 1725060365.8473
MEM 149.804688 1725060365.9476
MEM 149.804688 1725060366.0480
MEM 155.707031 1725060366.1483
MEM 155.707031 1725060366.2487
MEM 155.707031 1725060366.3491
MEM 155.707031 1725060366.4495
MEM 155.707031 1725060366.5500
MEM 155.707031 1725060366.6503
MEM 155.707031 1725060366.7507
MEM 155.707031 1725060366.8512
MEM 155.707031 1725060366.9516
MEM 155.707031 1725060367.0519
MEM 155.707031 1725060367.1523
MEM 155.707031 1725060367.2527
MEM 155.707031 1725060367.3531
MEM 155.707031 1725060367.4535
MEM 155.707031 1725060367.5538
MEM 155.707031 1725060367.6541
MEM 155.707031 1725060367.7545
MEM 155.707031 1725060367.8553
MEM 155.707031 1725060367.9556
MEM 155.707031 1725060368.0560
MEM 155.707031 1725060368.1564
MEM 155.707031 1725060368.2567
MEM 155.707031 1725060368.3571
MEM 155.707031 1725060368.4574
MEM 155.707031 1725060368.5578
MEM 155.707031 1725060368.6581
MEM 155.707031 1725060368.7585
MEM 155.707031 1725060368.8588
MEM 155.707031 1725060368.9592
MEM 155.707031 1725060369.0596
MEM 155.707031 1725060369.1600
MEM 155.707031 1725060369.2604
MEM 155.707031 1725060369.3608
MEM 155.707031 1725060369.4613
MEM 155.707031 1725060369.5616
MEM 155.707031 1725060369.6620
MEM 155.707031 1725060369.7624
MEM 155.707031 1725060369.8627
MEM 155.707031 1725060369.9631
MEM 155.707031 1725060370.0635
MEM 155.707031 1725060370.1638
MEM 155.707031 1725060370.2641
MEM 155.707031 1725060370.3645
MEM 155.707031 1725060370.4649
MEM 155.707031 1725060370.5653
MEM 155.707031 1725060370.6656
MEM 155.707031 1725060370.7660
MEM 155.707031 1725060370.8664
MEM 245.707031 1725060370.9669
MEM 483.714844 1725060371.0674
MEM 789.714844 1725060371.1679
MEM 1149.714844 1725060371.2682
MEM 1513.714844 1725060371.3687
MEM 1867.714844 1725060371.4691
MEM 2207.714844 1725060371.5695
MEM 2543.714844 1725060371.6699
MEM 2879.714844 1725060371.7704
MEM 3217.714844 1725060371.8709
MEM 3540.082031 1725060371.9713
MEM 3786.238281 1725060372.0717
MEM 4020.238281 1725060372.1720
MEM 4242.238281 1725060372.2724
MEM 4394.042969 1725060372.3727
MEM 4491.386719 1725060372.4732
MEM 4529.996094 1725060372.5736
MEM 4550.035156 1725060372.6739
MEM 4582.003906 1725060372.7742
MEM 4620.160156 1725060372.8745
MEM 4652.128906 1725060372.9752
MEM 4678.167969 1725060373.0755
MEM 4699.308594 1725060373.1758
MEM 4716.066406 1725060373.2761
MEM 4734.113281 1725060373.3764
MEM 4758.089844 1725060373.4768
MEM 4780.003906 1725060373.5771
MEM 4794.183594 1725060373.6773
MEM 4808.101562 1725060373.7776
MEM 4819.742188 1725060373.8779
MEM 4833.414062 1725060373.9783
MEM 4847.214844 1725060374.0787
MEM 4862.500000 1725060374.1789
MEM 4876.183594 1725060374.2793
MEM 4877.421875 1725060374.3796
MEM 4892.539062 1725060374.4799
MEM 4903.804688 1725060374.5802
MEM 4929.843750 1725060374.6805
MEM 4957.429688 1725060374.7808
MEM 4997.339844 1725060374.8812
MEM 5031.730469 1725060374.9815
MEM 5062.792969 1725060375.0819
MEM 5091.984375 1725060375.1822
MEM 5123.847656 1725060375.2825
MEM 5153.636719 1725060375.3828
MEM 5184.562500 1725060375.4832
MEM 5213.109375 1725060375.5835
MEM 5243.781250 1725060375.6838
MEM 5269.753906 1725060375.7841
MEM 5305.589844 1725060375.8844
MEM 5335.687500 1725060375.9847
MEM 5365.593750 1725060376.0850
MEM 5401.621094 1725060376.1853
MEM 5410.363281 1725060376.2856
MEM 5420.414062 1725060376.3860
MEM 5451.156250 1725060376.4863
MEM 5460.738281 1725060376.5866
MEM 5476.808594 1725060376.6869
MEM 5506.773438 1725060376.7872
MEM 5554.726562 1725060376.8875
MEM 5553.621094 1725060376.9878
MEM 5486.937500 1725060377.0858
MEM 5437.882812 1725060377.1861
MEM 5400.851562 1725060377.2864
MEM 5358.843750 1725060377.3867
MEM 5363.277344 1725060377.4870
MEM 5370.265625 1725060377.5873
MEM 5376.796875 1725060377.6877
MEM 5394.867188 1725060377.7880
MEM 5401.402344 1725060377.8883
MEM 5408.695312 1725060377.9886
MEM 5425.726562 1725060378.0899
MEM 5453.531250 1725060378.1902
MEM 5533.914062 1725060378.2905
MEM 5543.496094 1725060378.3909
MEM 5556.042969 1725060378.4913
MEM 5559.421875 1725060378.5916
MEM 5559.300781 1725060378.6924
MEM 5569.730469 1725060378.7928
MEM 5580.437500 1725060378.9124
MEM 0.000000 1725060386.7710
MEM 0.000000 1725060386.8755
MEM 0.000000 1725060386.9758
MEM 0.000000 1725060387.0760
